alt,caption,shortCode,timestamp,type,url,videoDuration,videoUrl
,"Best of #nyc with @bradleycarbone — behind the scenes guy and consigliere to the stars at @sneezemag, @bornxraised, @andrewdowntown and others!!! #cityguide",Cw-rJ58riaY,2023-09-09T17:29:24.000Z,Video,https://www.instagram.com/p/Cw-rJ58riaY/,47.4,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/5545749717269B83F87E79A7F4087DAD_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&vs=6496277533785982_4011411083&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC81NTQ1NzQ5NzE3MjY5QjgzRjg3RTc5QTdGNDA4N0RBRF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLdFpZQlpIdm96WVN2RUZBREVCNVRjOWJTc0dicV9FQUFBRhUCAsgBACgAGAAbABUAACaC0Yv8u9rkQBUCKAJDMywXQEezMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b01ae7fdcf&ccb=9-4&oh=00_AYDBT6dLIe7yqudvnYc7RMi7caEFlBqVzLSxu5p3smExPg&oe=668C5284&_nc_sid=10d13b
,Best of #nyc with @toryburch backstage at her #nyfw show yesterday at the @amnh !!! #cityguide,CxGMiLyLfnq,2023-09-12T15:32:49.000Z,Video,https://www.instagram.com/p/CxGMiLyLfnq/,62.533,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/BE4698F730175D93B7A75EC01BE71799_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&vs=696591305171957_2883939929&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CRTQ2OThGNzMwMTc1RDkzQjdBNzVFQzAxQkU3MTc5OV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPSklkeGFDV3ZHanNJOERBRVZieDk0U0k0TUlicV9FQUFBRhUCAsgBACgAGAAbABUAACaekN3HjNjvQBUCKAJDMywXQE9EOVgQYk4YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=ed830039d3&ccb=9-4&oh=00_AYDa8xC4wIaK-s4rMnOoaV9C07xhQbva_-h5Vy0BGnxMKg&oe=668C5F61&_nc_sid=10d13b
,I like @lavazzausa and I LIKE YOU!  #Lavazza #LavazzaUSOpen #LavazzaTennis #ad,CxBrojBv35A,2023-09-10T21:27:56.000Z,Video,https://www.instagram.com/p/CxBrojBv35A/,17.5,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/4E400E8ADF77E80A5C3D2773D79BE5BB_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&vs=279141398207611_218367972&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC80RTQwMEU4QURGNzdFODBBNUMzRDI3NzNENzlCRTVCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBS05kQllrQ0FEXzJoa0JBQ1RCZDR1UzZQbEpicV9FQUFBRhUCAsgBACgAGAAbABUAACbqzObA2M2BQBUCKAJDMywXQDGAAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=9a4ea365b5&ccb=9-4&oh=00_AYA6i3QQR5gQia-AYxFOO0QtZPrG2mIn0_VR342T-c9Klg&oe=668C5C10&_nc_sid=10d13b
,Best of #nyc with @donetodeathprojects!!! #cityguide,Cw8KCMeLQ5r,2023-09-08T17:59:17.000Z,Video,https://www.instagram.com/p/Cw8KCMeLQ5r/,48.066,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/3246385B46E09F39C4239DDFDBC8599A_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&vs=1515707515926750_3860659528&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zMjQ2Mzg1QjQ2RTA5RjM5QzQyMzlEREZEQkM4NTk5QV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dFSklhaFpxQ0RkdzdXY0NBREY2NnR4WDFnb1picV9FQUFBRhUCAsgBACgAGAAbABUAACbe4qG4tuCAQBUCKAJDMywXQEgIcrAgxJwYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=79025c170b&ccb=9-4&oh=00_AYCJNytflw-9efGM_J-Pr4u7FjbUWKmXzOacTRWKl9GLsA&oe=668C6D16&_nc_sid=10d13b
,Best of #berlin with @brendahashtag !!! In an elevator!!! #cityguide,Cw21Q9_Oe_I,2023-09-06T16:22:25.000Z,Video,https://www.instagram.com/p/Cw21Q9_Oe_I/,49.166,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/104C37B0A557FAE7D2A75D3D1CACD3B3_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=108&vs=973165190405927_4176926782&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xMDRDMzdCMEE1NTdGQUU3RDJBNzVEM0QxQ0FDRDNCM192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPblZWQlk0N2hQMmlXOEVBTmZMdG5YYWxDczRicV9FQUFBRhUCAsgBACgAGAAbABUAACbysK%2Bl%2FOrvQBUCKAJDMywXQEiVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=0a9825a8e4&ccb=9-4&oh=00_AYDIcHCoidqfjn8Yga08d5a60V4g_yVbtQw5ogsiHe_wvw&oe=668C6F5A&_nc_sid=10d13b
,Sidewalk #trivia featuring 17 year old @maxbattlee1 VS his 26 year old brother @lukasbattle !!! #quiz,Cwx5tqJrHOn,2023-09-04T18:21:24.000Z,Video,https://www.instagram.com/p/Cwx5tqJrHOn/,61.266,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/B44F086164BEC2FCF45888DF3D147691_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&vs=164238553374558_3113000495&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9CNDRGMDg2MTY0QkVDMkZDRjQ1ODg4REYzRDE0NzY5MV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCOHdXeFl5ZnEteEYxUVhBRGpLLTNIT3AtYzdicV9FQUFBRhUCAsgBACgAGAAbABUAACaIwdXsxs73PxUCKAJDMywXQE6iDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=36de9b4b53&ccb=9-4&oh=00_AYDCQc8M8W_Jxz-VoIOz-nrbs_S-pJjz_EQfaSRdu3o3Nw&oe=668C4C7A&_nc_sid=10d13b
,Best of #nyc with @nextlevellexuss aka victim of the TABI SWIPER!!! #cityguide,CwvlWwbP2K_,2023-09-03T20:44:58.000Z,Video,https://www.instagram.com/p/CwvlWwbP2K_/,38.133,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/794665839385307A8EE545B050E6CF8B_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&vs=326381429838041_396847042&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83OTQ2NjU4MzkzODUzMDdBOEVFNTQ1QjA1MEU2Q0Y4Ql92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQdmFVaGJveW53TXFmUURBQTg0eGZsdzloSllicV9FQUFBRhUCAsgBACgAGAAbABUAACbOurae%2FZL7PxUCKAJDMywXQEMRBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=5ce4dbc28e&ccb=9-4&oh=00_AYDAqcbzU5dtjCEo0A4lhbycSjTU1MFX9mDqR6d11Lq3DQ&oe=668C61CE&_nc_sid=10d13b
,"Best of #nyc with DJ, Mum, Australian and my mate @itsamrit !!! #cityguide",Cw574cEvK3m,2023-09-07T21:16:32.000Z,Video,https://www.instagram.com/p/Cw574cEvK3m/,43.133,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/2347166D54DFC2E42E9103B8F815F993_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=100&vs=620958349923213_3617756062&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8yMzQ3MTY2RDU0REZDMkU0MkU5MTAzQjhGODE1Rjk5M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEdS1aaGJqcUd1QTkyb0NBSW52d0FaWDlYVlBicV9FQUFBRhUCAsgBACgAGAAbABUAACbAiuuYgbTfQBUCKAJDMywXQEWRBiTdLxsYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=ef1e69eb18&ccb=9-4&oh=00_AYDKwLSyupob6dFMtZOQ7GiHu7Amw7hKT8L2VzpmStIQ9A&oe=668C4CD2&_nc_sid=10d13b
,"Best of #nyfw with the hotties at @bfa !!! Thank you @jojo_jpeg, @eclectic.nomad, @sansho and @matteoprandoni !!!",CxJEGCsLeFd,2023-09-13T18:17:51.000Z,Video,https://www.instagram.com/p/CxJEGCsLeFd/,59.5,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/E44E162AD07577D48BAC10F256A693BF_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&vs=612546201065293_1437922133&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9FNDRFMTYyQUQwNzU3N0Q0OEJBQzEwRjI1NkE2OTNCRl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCRDZmQllXOWpXX1pORUVBR0xpZG14WV94VVBicV9FQUFBRhUCAsgBACgAGAAbABUAACba8rWpzITuPxUCKAJDMywXQE3AAAAAAAAYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b6152c3baa&ccb=9-4&oh=00_AYBWDeLeV54q-XzxwuKmwvfu5pHLU_lCNTnWZN04k_-ajw&oe=668C74D5&_nc_sid=10d13b
,I asked 212 people WHAT IS THE BEST 🍕 SLICE IN #NYC and these are the results!!!,CwF_TU9oFNu,2023-08-18T17:06:15.000Z,Video,https://www.instagram.com/p/CwF_TU9oFNu/,88.7,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/32486ECCCD6D5FD2AD64B36A7AD6BD84_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=326307766487303_448404095&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zMjQ4NkVDQ0NENkQ1RkQyQUQ2NEIzNkE3QUQ2QkQ4NF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLOFF0QldpV2wxVDBHb0ZBS2xmX250dzJ5MDRicV9FQUFBRhUCAsgBACgAGAAbABUAACbKsafi1MjaPxUCKAJDMywXQFYszMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=e7bc3cae1b&ccb=9-4&oh=00_AYClUidR8JOFto83cTtDbULLaZ7QSMEd8KE2pZJ_Q8E6uQ&oe=668C7871&_nc_sid=10d13b
,Two years ago but still too soon :/ #breakup #mykonos,Cv-kHPiAZaE,2023-08-15T19:50:20.000Z,Video,https://www.instagram.com/p/Cv-kHPiAZaE/,9.6,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/7043C0A60A459C6EE188813BF1CFB3A9_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNTc2LmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=109&vs=1238328846839655_96581749&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC83MDQzQzBBNjBBNDU5QzZFRTE4ODgxM0JGMUNGQjNBOV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dCOTM4QldycnVwekQtVUNBTk5KbjBWcEdZRjhicV9FQUFBRhUCAsgBACgAGAAbABUAACb43ouA9pnxPxUCKAJDMywXQCMzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=b46c50d1a4&ccb=9-4&oh=00_AYAnKc0m1Gkyp_Y1G4zyI1ZkMxEpRgfo4ExVkZuRzoySHQ&oe=668C5F77&_nc_sid=10d13b
,Best of #nyc with @interviewmag editor in chief @melzy917 !!! #cityguide #nyfw,CwsgV37LxhH,2023-09-02T16:08:06.000Z,Video,https://www.instagram.com/p/CwsgV37LxhH/,39.166,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/0F40624582A36CC5B6E2548F8861DA8D_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&vs=1511628609375293_293933847&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8wRjQwNjI0NTgyQTM2Q0M1QjZFMjU0OEY4ODYxREE4RF92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBUlJXeFpYUHhYaEpDUUJBQkFlMW40NmY5VVRicV9FQUFBRhUCAsgBACgAGAAbABUAACb4tdWi%2BOSDQBUCKAJDMywXQEOVP3ztkWgYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=39446cf197&ccb=9-4&oh=00_AYBrNWauSKzloqIfU6wWTbnT62XoM7hvSUaXkyAkrah3yg&oe=668C5122&_nc_sid=10d13b
,Best of #nyc with @yadavillaret !!! #cityguide,Cwfsv6TIAOo,2023-08-28T17:32:19.000Z,Video,https://www.instagram.com/p/Cwfsv6TIAOo/,41.366,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/394962B5A0E96E09017FBCB883D93FB2_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=111&vs=195660126705259_4245429&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8zOTQ5NjJCNUEwRTk2RTA5MDE3RkJDQjg4M0Q5M0ZCMl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dEZ1lIUll5aFdyUGNIa0FBRDU4QXFncEVnTW5icV9FQUFBRhUCAsgBACgAGAAbABUAACbA1aH3zsa8PxUCKAJDMywXQESu2RaHKwIYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=dcc79531d7&ccb=9-4&oh=00_AYDtTqEepA_BajvKXafYeFH9GcDEpuLEWScrsRz_hQOu0g&oe=668C5E31&_nc_sid=10d13b
,Best of #nyc with @thewaynediamond !!! #cityguide,CwngN9vrX_a,2023-08-31T17:26:29.000Z,Video,https://www.instagram.com/p/CwngN9vrX_a/,41.4,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/244AD0D00EAB0FBF1F36FC69C1068CBB_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=104&vs=195248100229757_1634520825&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8yNDRBRDBEMDBFQUIwRkJGMUYzNkZDNjlDMTA2OENCQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dBM3JBQllVT1dhRXNGNENBR0FtNGpEeHNzZ1picV9FQUFBRhUCAsgBACgAGAAbABUAACbAhsiQi5yqQRUCKAJDMywXQESzMzMzMzMYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=33f0fd7024&ccb=9-4&oh=00_AYAgES2HfBnqyzliU7yxZ3fuX94jYYa7CGLmef2qoHPrJg&oe=668C69A5&_nc_sid=10d13b
,Best of #nyc with our bridge and tunnel lord and father @kevinjonas #cityguide #jonasbrothers,CwiNE1tSI_e,2023-08-29T16:03:08.000Z,Video,https://www.instagram.com/p/CwiNE1tSI_e/,28.733,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/114AA06783200B794AF6D776181ECD82_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=681921116767671_1978313504&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xMTRBQTA2NzgzMjAwQjc5NEFGNkQ3NzYxODFFQ0Q4Ml92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIcXdHaGFQc2xWZXBhMEFBQ2stdGFBeW94SmZicV9FQUFBRhUCAsgBACgAGAAbABUAACbS%2FJvzl8HkPxUCKAJDMywXQDy7peNT988YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=267c4415ca&ccb=9-4&oh=00_AYBqVS85Wm2LC3bu2nek4gJn1AM92N5KlXujoBHV-SadXg&oe=668C512F&_nc_sid=10d13b
,Best of #losangeles with @lil_dallas !!! #cityguide,Cwk9FWASB1-,2023-08-30T17:41:07.000Z,Video,https://www.instagram.com/p/Cwk9FWASB1-/,41.6,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/1D4D8724D5C7EE6FC3D53CCE0EC3DDBE_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=106&vs=520665670258037_3332526650&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xRDREODcyNEQ1QzdFRTZGQzNENTNDQ0UwRUMzRERCRV92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dIY2VHUmJMRWZEcm5TVUNBRjRSdEx2WkJkaERicV9FQUFBRhUCAsgBACgAGAAbABUAACbSp4Wg9dL5PxUCKAJDMywXQETMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=f9a48ddabc&ccb=9-4&oh=00_AYCT6iyQp07sp2iOVXT5qexWiXZDr80JlT5riPn6SEZFJQ&oe=668C570F&_nc_sid=10d13b
,Best of #losangeles with @reneerapp !!! #cityguide,CwS4QFjoYV9,2023-08-23T17:13:49.000Z,Video,https://www.instagram.com/p/CwS4QFjoYV9/,40.233,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/9140AA31E131107E659CD594D68C3EAB_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=107&vs=611063571177363_911479452&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC85MTQwQUEzMUUxMzExMDdFNjU5Q0Q1OTRENjhDM0VBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dQU1FEUlk3akVvMXBMY0RBRERnWm1UdVoxSmpicV9FQUFBRhUCAsgBACgAGAAbABUAACa%2BlqOmnOX6PxUCKAJDMywXQEQd0vGp%2B%2BcYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=3eec6b489d&ccb=9-4&oh=00_AYCdF9ZnuqmarVM-ds_JzYjHfwBY84et0OIgRc5Kp1ZJ5w&oe=668C60F4&_nc_sid=10d13b
,Best of #nyc with @oglukemook !!! Cc @lukesnyc #cityguide,CwI1qXzoGqe,2023-08-19T19:39:22.000Z,Video,https://www.instagram.com/p/CwI1qXzoGqe/,32.1,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/AD4B7BE91E4B3D3D76615E34594FA583_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=103&vs=789513319523478_661001490&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC9BRDRCN0JFOTFFNEIzRDNENzY2MTVFMzQ1OTRGQTU4M192aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dPR2U4QlhVNVFXRl9yQUhBSnRtUjJDTHBnUWNicV9FQUFBRhUCAsgBACgAGAAbABUAACa2rf%2FMnu%2BcQBUCKAJDMywXQEAMzMzMzM0YEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=29416f27f7&ccb=9-4&oh=00_AYAYaZl2KYroGBixREaDrIeJicfWAGAHHREtR72eqjCP7A&oe=668C6778&_nc_sid=10d13b
,Best of #sttropez with @sarahakhmiss !!! #cityguide #cotedazur #ouioui,Cvna79Vt_VG,2023-08-06T20:14:37.000Z,Video,https://www.instagram.com/p/Cvna79Vt_VG/,37.266,https://scontent.cdninstagram.com/o1/v/t16/f1/m82/1E4D97263A1FB7FA610EBE5DC57184AB_video_dashinit.mp4?efg=eyJxZV9ncm91cHMiOiJbXCJpZ193ZWJfZGVsaXZlcnlfdnRzX290ZlwiXSIsInZlbmNvZGVfdGFnIjoidnRzX3ZvZF91cmxnZW4uY2xpcHMuYzIuNzIwLmJhc2VsaW5lIn0&_nc_ht=scontent.cdninstagram.com&_nc_cat=110&vs=2984417405025829_1132382124&_nc_vs=HBksFQIYT2lnX3hwdl9yZWVsc19wZXJtYW5lbnRfcHJvZC8xRTREOTcyNjNBMUZCN0ZBNjEwRUJFNURDNTcxODRBQl92aWRlb19kYXNoaW5pdC5tcDQVAALIAQAVAhg6cGFzc3Rocm91Z2hfZXZlcnN0b3JlL0dLOXowUlZJaUpHZDhLOERBS1IwTzJ3VGNnRjlicV9FQUFBRhUCAsgBACgAGAAbABUAACas1Jfjz%2B%2B1PxUCKAJDMywXQEKiDEm6XjUYEmRhc2hfYmFzZWxpbmVfMV92MREAdf4HAA%3D%3D&_nc_rid=4425d3d055&ccb=9-4&oh=00_AYCM4R8LUP47uoKz7P_XtJrT7qWdltHTjdhLYAkpZjNmzQ&oe=668C6256&_nc_sid=10d13b
